tweet_id,_id,like_counts,content,ret,ret_prob
H9ttovdft,4322583069072985,4116,可怜三名研究生的家人了，培养一个研究生太不容易了, negative,-0.2541118
H9ttovdft,4322582801293382,2149,科研人员都要注意安全啊, positive,-0.0101227155
H9ttovdft,4322585749769029,1718,辛辛苦苦努力拼搏，熬过了中考，高考和考研的日子，安逸日子一天没过上，就这么结束了，真的可惜[失望][失望][失望]，三个家庭的希望也就此破灭[泪], negative,-0.0005352843
H9ttovdft,4322582867581668,787,年底了，都要平平安安的啊[鲜花]。, positive,-1.0204763e-05
H9ttovdft,4322597212050891,566,现在每个学校都有此风气，导师只顾赚钱。已经不是7.80年代兢兢业业搞科研的人了。是谁的过错？, negative,-0.029750828
H9ttovdft,4322582926848547,528,高材生可惜了，希望高校能重视实验室安全！, positive,-0.27912706
H9ttovdft,4322582881154523,468,真的吗？要是真的，这个导师，学校，监管部门都有责任。, positive,-0.30062267
H9ttovdft,4322585363863840,296,我就知道这事的顺序肯定是：1.事故发生，2.引起强烈反响，3.热议发酵，4.处理逝者后事，5.某领导停职写检查，6.全员反省，7.领导复出，8.一切恢复如初，9.下次继续重复上面的1-8。[摊手][摊手][摊手]愿逝者安息[蜡烛][蜡烛][蜡烛], positive,-0.00035037097
H9ttovdft,4322602514198887,177,只有经历过研究生生涯，才知道，导师是一种怎样的存在, positive,-0.011719894
H9ttovdft,4322582989248618,150,每年因为这个失去多少人？望注意安全, negative,-0.030833352
H9ttovdft,4322582934939421,123,每年都会有xxx大学xxx实验室发生爆炸，伤亡xx人，哎，惋惜, negative,-0.0063624135
H9ttovdft,4322583048766320,91,毁了三名人才，毁了三个家庭[蜡烛][蜡烛][蜡烛], negative,-0.0056683854
H9ttovdft,4322582902152896,80,我的愿望是：世界和平，无病无灾, positive,-0.0001371733
H9ttovdft,4322586177182987,57,出了事就是停职问责而已，导师也就只是停了工作，几年后又是照常招生, negative,-0.44138244
H9ttovdft,4322588656100645,46,学生已经举报了，为什么还是没人管呢……有问题的不只校方吧, negative,-0.32839647
H9ttovdft,4322582687922662,43,科研人员要注意安全啊🙏, positive,-0.00010784233
H9ttovdft,4322612395745614,37,我的导师就是为了省钱让我们用老化的管子，实验那天下午管子炸了三次，没人敢碰了，大学里很多导师都是为了赚钱，不为学生的人身安全考虑的。, negative,-0.11655401
H9ttovdft,4322592250139631,32,如果仅仅是因为科学研究而牺牲，三个高材生的亲人除了悲痛，可能还略感欣慰。可是现在，他们却因为完全可以避免的因素而失去了宝贵的生命。真是太可惜了！学校如此不重视学生的生命安全，着实让人愤怒！, negative,-0.007886455
H9ttovdft,4322586190113124,28,中国特色教授从来不下实验室哦, positive,-7.279122e-05
H9ttovdft,4322585334466392,26,前天晚上和家里视频，从不关注新闻的老爹都知道这事了，说你学校爆炸了，三个孩子就那么没了，看的想哭，好好的小孩读到研究生、博士，马上就能工作了，不幸出了这事，唉。防微杜渐，实验室安全得重视了！, negative,-0.002796285
H9ttovdft,4322583178556206,26,不是说好“校长负责制”的吗？出了事校长咋没影了呢？先应该处理校长啊！, negative,-0.6438677
H9ttovdft,4322587465177968,24,这个导师，学校，监管部门都有责任，但导师的责任最大！, negative,-0.41562974
H9ttovdft,4322583552124185,24,死者的家属还能过好年吗？？, negative,-0.01652065
H9ttovdft,4322583589327847,21,都快过年了……还是如此优秀的子女 这父母怎么接受得了……想想就心酸啊……, negative,-0.003972573
H9ttovdft,4322598412313205,20,导师才是最大责任人吧，正好该整治整治现在的科研环境了，导师就知道让学生打工、干活，学术、实验不管不顾，不给牛草让牛产奶[摊手]受够了, positive,-0.018720327
H9ttovdft,4322582742507609,17,匿了: 你们院长都要查查！, positive,-0.29769793
H9ttovdft,4322582892754632,15,[蜡烛][蜡烛][蜡烛][蜡烛], positive,-4.489638e-05
H9ttovdft,4322605680365121,15,不仅是导师和院长应该接受停止调查吧，难道相关部门不应该被追责吗（小毛之前好像是报警了）？, negative,-0.46207476
H9ttovdft,4322582717139449,14,哎… 环工的我瑟瑟发抖, negative,-0.39128637
H9ttovdft,4322583609911386,11,我觉得那个导师可以先si一si, positive,-0.00034428947
H9ttovdft,4322612446381167,10,导师应该付刑事责任, negative,-0.4744572
H9ttovdft,4322599254935789,10,环保局不作为呢？, positive,-0.07482367
H9ttovdft,4322651164350281,10,只是导师停止教学科研工作么？遇难的研究生前一天还在打电话向有关部门反映实验室安全问题，30桶镁粉堆放在实验室里，导师难道不知道及其危险么？研究生都能意识到的问题导师意识不到？但导师却无所作为，任其发展，最终酿成悲剧，这难道不是另一种谋杀么？那是三条鲜活的人命啊！明明可以避免的！, negative,-0.007726859
H9ttovdft,4322589960379604,9,马上过年了，出这么个事，把孩子培养这么大，那个父母不伤心难过, negative,-0.0067643346
H9ttovdft,4322584700459199,9,唉，发生爆炸的地方是2年前注册工程师报名的地方，3条年轻的生命还有责任老师，可惜。。。突然想起2年前实验室同学做新能源实验，全身武装，还是被实验品爆炸惊了所有人的险状。。。, negative,-0.09237284
H9ttovdft,4322593500443081,9,大学，这个小社会的管理问题越来越值得关注！物质损失是小，花季的生命不再[泪]……, negative,-6.09933e-05
H9ttovdft,4322598693890270,7,我只希望各大院校，各化工研究所，工厂，仓库相关化学品存放地赶紧进行安全隐患排查[微笑]这都多少教训了, positive,-1.1398727e-05
H9ttovdft,4322599263918559,7,导师也太不负责任了！😡, negative,-0.00036229656
H9ttovdft,4322619366630150,7,不懂为什么要停院长的职？院长工作那么多还要面面俱到到导师放了多少桶镁粉吗？, negative,-0.4401296
H9ttovdft,4322584814452569,6,给多少也换不来三个高才生的生命呀[允悲], negative,-0.0013030451
H9ttovdft,4322620013058037,6,感谢当年boss和院长不杀之恩[挖鼻], positive,-2.7133337e-05
H9ttovdft,4322584603963745,6,真的不是我不想熬夜科研....我只怕我睡眠不足一个bug使电脑死循环发热自燃[允悲][允悲][允悲], negative,-0.0040230798
H9ttovdft,4322597799980534,6,研究生也沦为高危职业, negative,-0.13995112
H9ttovdft,4322583249943678,6,不学金融 不光暴富不了 把命都搭上了, positive,-0.11897737
H9ttovdft,4322606465388992,5,事故太过惨痛，才知道，投身科研事业的人有多不容易，真心希望科研人员的待遇高于明星并受到更多的尊敬与关注, negative,-0.053720027
H9ttovdft,4322617878026609,5,刚刚从师姐处获得消息 五十教一燃料电池实验室着火了 问题很快解决  但是那学生被禁止进入实验室俩月。昨天学校还在各个实验楼要求走廊存放危险品的电子柜通通搬进实验室存放  整治是一方面 但是安全意识真的是需要强调的  突然看到我们对面的燃料电池实验室瑟瑟发抖。希望他们规规矩矩做实验[跪了], negative,-0.01229376
H9ttovdft,4322605438115606,5,学生都举报了，为什么通报只有校方的不作为, negative,-0.046899974
H9ttovdft,4322584722633501,4,为科学而献身，受人们尊敬，应该公布他们的名字, positive,-7.601266e-05
H9ttovdft,4322612815465703,4,这个还与做实验的同学有关，我今天有做高压带电实验，安全意识不是一般的差，超级差！！！, negative,-0.06265967
HD7Tacdz0,4393263324717114,86558,无脑维护有意思吗？ 加强交流可以通过多种途径，比如中外文化交流、美食节、中外体育比赛、外语角、社团等等，制造交流机会想交流的会通过各种方式继续下去，这种结对子似的拍脑袋决策必然会产生各种隐患问题，我们虽然避免不了隐患和问题，但是不能摆上台面，用一个并不高明的方式制造问题。, positive,-0.35919333
HD7Tacdz0,4393263169067264,68154,精选评论牛逼了[笑而不语][笑而不语][笑而不语], positive,-1.1514188e-05
HD7Tacdz0,4393265257860080,39790,评论区有意思啊, positive,-2.6893982e-05
HD7Tacdz0,4393264456749886,31706,学伴项目既然引发争议，的确应该重新评估。然而，有多少网民被造谣者牵着鼻子走，对参加学伴活动的女生进行言语羞辱？她们没有做错任何事情，凭什么要遭受这样的攻击？在整件事中，受伤害最大的，我认为是你的学生。, negative,-0.043669615
HD7Tacdz0,4393289870170432,19991,这不是山大一个高校的问题，留学生的超高待遇是国内高校的普遍问题，始终不理解这种政策的目的是什么，中国的学生去国外留学好像也没有这么高待遇, positive,-0.54028606
HD7Tacdz0,4393259755662039,8808,评不了吗, positive,-0.25748897
HD7Tacdz0,4393343364185095,8409,我们生气的不是这件事，这些人！是我们自己！留学生问题，外籍特权问题。一件件让人心寒。之前一个外国人无故扇了中国女的一巴掌，中国警察说有结果，我守了两天，消息没了, negative,-0.0086713005
HD7Tacdz0,4393268290438616,7386,希望下次SDU上热搜 是因为学术创新 科研新突破 而非负面消息 希望SDU可以直面自身问题 领导有所作为 而非冠冕堂皇 希望SDU能引以为戒 真正从本校本国师生角度出发 确实解决问题, positive,-0.00092091016
HD7Tacdz0,4393260556806731,5320,我能评论吗？, positive,-0.0007018657
HD7Tacdz0,4393259915121338,5098,和山大老铁聊天的时候牵扯到了这几天超话有点火的山大事件，我妈的看法，以及我的看法，基本都如出一辙。网络喷子就是一群不长脑子的白痴。山大其实都多余回应他们，疯狗朝着你叫，你用人类的语言回应有什么用呢。随他叫，等他们饿了，自己就去找屎吃了。我不是山大学子但也不许有人侮辱这所一流大学。, positive,-0.4052026
HD7Tacdz0,4393260585815842,4812,可以评论吗？, positive,-7.97072e-05
HD7Tacdz0,4393263198863110,4737,骂学生的那群网友是脑残  只是想骂学校的某些政策, negative,-0.095049255
HD7Tacdz0,4393270509180095,3199,其实不只是你们一个学校的问题吧，感觉针对留学生的政策就有问题，最明显的就是宿舍分配这种摆在明面上的。。。哎！, positive,-0.6817299
HD7Tacdz0,4393330043747732,2063,“学伴制度”到底什么？能不能公开一下？在“学伴制度”下有没有出现不好的影响？ 本校学生对此有没有觉得不公平（清华北大的留学生宿舍也比国内学生好）， 还有为什么要有这个制度？ 咱们国家去国外的留学生有这个待遇么？ 别的学校可能更多，只是没有关注, negative,-0.6393121
HD7Tacdz0,4393277879056485,2037,对中国学生有没有这个项目？, positive,-0.0049156537
HD7Tacdz0,4393264213454117,1475,哎。在评论里唧唧歪歪的 一般也考不上山大, negative,-0.29023618
HD7Tacdz0,4393259965550519,1236,山大做的还可以了，起码及时回复社会质疑，解答，比一些大学内部镇压学生，拿毕业，记过威胁磊落多了, positive,-0.00020322429
HD7Tacdz0,4393270534979358,1202,凭什么道歉，谁给我们被侮辱的学生们道歉？, negative,-0.2054311
HD7Tacdz0,4393260099488733,1188,本来就是一件被带起节奏来的事情，看到山大被无脑喷子拼命地黑真的心疼。希望山大越来越好，祝福母校。, positive,-0.016919822
HD7Tacdz0,4393260577156319,1147,希望作为高等学府不要再出现类似低级错误。, positive,-0.34396678
HD7Tacdz0,4393259616492123,1103,哦, positive,-2.4750101e-05
HD7Tacdz0,4393786194917188,1084,国人，媒体针对的不是关键字眼“结交异性友人”，还抓不住重点。针对的是学伴这个制度，崇洋媚外，洋人的不合理超国民待遇，国内学子寒窗苦读几十载结果来陪洋大人读书，我们的留学生出去有这样的待遇么？请不要继续仰视洋大人，我们有实力平视世界，让留学生成为大学中普通的一员。估计又要被删。, negative,-0.5447352
HD7Tacdz0,4393330072549054,1026,此地无银三百两 [哈哈][哈哈], positive,-5.4364154e-06
HD7Tacdz0,4393268278258997,992,我们致歉只是因为之前的“言辞不当” 而并非我们真的做错了什么 希望所有人明确这一点 再者 许多高校都有“学伴”计划 说明“学伴”计划本身没有任何错误 莫造谣 莫抹黑[微笑] ​, positive,-3.965026e-05
HD7Tacdz0,4393297696802924,984,第一，既然承认审核不严，那么后续的处理呢，如果学校不能有效的监督管理，为什么不能在校内网上公开让学生共同监督？ 第二，不是社会对山东大学的期望，而且山东大学学生对你们的期望，他们才是你们最需要关心的人！, positive,-0.03645999
HD7Tacdz0,4393262733715361,983,教育事业，不能这么搞。, negative,-0.19283631
HD7Tacdz0,4393261819405161,945,这排版？, positive,-0.015792843
HD7Tacdz0,4393255619795284,823,@山东大学 回应中外学生“学伴”项目：报名表格中出现“结交外国异性友人”不当选项引发不良影响，深表歉意；不存在1名男留学生对应3名女生学伴的情况。下一步，学校将对“学伴”项目进行全面评估，认真总结反思。[话筒][话筒][话筒], positive,-0.11614154
